skip_id,created_at,underlying,expiry,strike,side,entry_mid,entry_bid,entry_ask,hard_stop_points,target_r,ComparableOpportunityScore,gate_snapshot_id,gate_features_json,instrument_id,instrument_class,evidence_profile,parameter_profile,strategy_version,score_version,universe_version,veto_reason,why_not_traded,expected_value_r,expected_value_status,observed_elasticity_status
202608251014_1_BANKNIFTY_PE,2026-08-25T04:44:04.923364+00:00,BANKNIFTY,2026-08-25,57500.0,PE,108.6,108.45,108.75,21.72,2.0,48.477328356030434,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 3.185876411646041, ""excellent_score_min"": 48.477328356030434, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.2156920283872656, ""final_confidence_min"": 80.9436237129716, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.14146941213686, ""min_5depth_lots_each_side"": 31.0, ""min_top_book_lots"": 4.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.27624309392264934, ""trade_quality_min"": 29.885807504082337}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251014_2_BANKNIFTY_PE,2026-08-25T04:44:04.924742+00:00,BANKNIFTY,2026-08-25,57600.0,PE,166.725,166.45,167.0,25.0,2.0,48.477328356030434,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 3.185876411646041, ""excellent_score_min"": 48.477328356030434, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.2156920283872656, ""final_confidence_min"": 80.9436237129716, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.14146941213686, ""min_5depth_lots_each_side"": 33.0, ""min_top_book_lots"": 9.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.329884540410863, ""trade_quality_min"": 29.885807504082337}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251014_3_BANKNIFTY_CE,2026-08-25T04:44:04.925387+00:00,BANKNIFTY,2026-08-25,57500.0,CE,112.925,112.8,113.05,22.585,2.0,47.90387060193415,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 47.90387060193415, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.2156920283872656, ""final_confidence_min"": 79.98786078947779, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.14146941213686, ""min_5depth_lots_each_side"": 20.0, ""min_top_book_lots"": 6.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.22138587558113793, ""trade_quality_min"": 29.885807504082337}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -3.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -3.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251014_4_BANKNIFTY_CE,2026-08-25T04:44:04.925922+00:00,BANKNIFTY,2026-08-25,57400.0,CE,171.8,171.65,171.95,25.0,2.0,47.90387060193415,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 47.90387060193415, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.2156920283872656, ""final_confidence_min"": 79.98786078947779, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.14146941213686, ""min_5depth_lots_each_side"": 12.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.1746216530849726, ""trade_quality_min"": 29.885807504082337}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -3.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -3.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251014_5_BANKNIFTY_PE,2026-08-25T04:44:04.926392+00:00,BANKNIFTY,2026-08-25,57400.0,PE,67.725,67.6,67.85,13.545,2.0,45.67732835603043,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 3.185876411646041, ""excellent_score_min"": 45.67732835603043, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.2156920283872656, ""final_confidence_min"": 80.9436237129716, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.14146941213686, ""min_5depth_lots_each_side"": 66.0, ""min_top_book_lots"": 5.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.36913990402362495, ""trade_quality_min"": 29.885807504082337}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 38.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 38.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251015_1_BANKNIFTY_PE,2026-08-25T04:45:19.663832+00:00,BANKNIFTY,2026-08-25,57500.0,PE,107.325,107.15,107.5,21.465000000000003,2.0,50.24269537120577,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 3.825694407008672, ""excellent_score_min"": 50.24269537120577, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.219230232663193, ""final_confidence_min"": 82.82303982880477, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.160469983415588, ""min_5depth_lots_each_side"": 43.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.3261122757978051, ""trade_quality_min"": 35.830618892511545}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.8 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.8 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251015_2_BANKNIFTY_PE,2026-08-25T04:45:19.664899+00:00,BANKNIFTY,2026-08-25,57600.0,PE,163.95,163.7,164.2,25.0,2.0,50.24269537120577,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 3.825694407008672, ""excellent_score_min"": 50.24269537120577, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.219230232663193, ""final_confidence_min"": 82.82303982880477, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.160469983415588, ""min_5depth_lots_each_side"": 20.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.3049710277523635, ""trade_quality_min"": 35.830618892511545}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.8 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.8 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251015_3_BANKNIFTY_CE,2026-08-25T04:45:19.665463+00:00,BANKNIFTY,2026-08-25,57400.0,CE,173.1,172.85,173.35,25.0,2.0,49.55407037794421,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 49.55407037794421, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.219230232663193, ""final_confidence_min"": 81.67533150670216, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.160469983415588, ""min_5depth_lots_each_side"": 20.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.28885037550548814, ""trade_quality_min"": 35.830618892511545}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -3.8 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -3.8 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251015_4_FINNIFTY_CE,2026-08-25T04:45:19.666019+00:00,FINNIFTY,2026-08-25,26100.0,CE,77.25,76.95,77.55,15.450000000000001,2.0,44.71036838875979,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 44.71036838875979, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.7500297215141083, ""final_confidence_min"": 76.71420255131616, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.38687413215719, ""min_5depth_lots_each_side"": 13.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.7766990291262063, ""trade_quality_min"": 18.6666666666699}",FINNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -2.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -2.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251015_5_FINNIFTY_PE,2026-08-25T04:45:19.666497+00:00,FINNIFTY,2026-08-25,26150.0,PE,57.025,56.75,57.3,11.405000000000001,2.0,44.11589437584445,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 2.5719829912319736, ""excellent_score_min"": 44.11589437584445, ""execution_quality_min"": 92.95046032441934, ""expected_required_ratio_min"": 1.7500297215141083, ""final_confidence_min"": 77.48579744868576, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.38687413215719, ""min_5depth_lots_each_side"": 12.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.9644892590968823, ""trade_quality_min"": 18.6666666666699}",FINNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 2.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 2.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251019_1_BANKNIFTY_PE,2026-08-25T04:49:02.365920+00:00,BANKNIFTY,2026-08-25,57500.0,PE,124.55,124.35,124.75,24.91,2.0,52.15951018209162,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 5.1427209447581115, ""excellent_score_min"": 52.15951018209162, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.098042553732667, ""final_confidence_min"": 84.78799247481355, ""iv_crush_max"": 29.5, ""market_hostility_max"": 21.96073660541326, ""min_5depth_lots_each_side"": 39.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.32115616218386644, ""trade_quality_min"": 41.72194777699944}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251019_2_BANKNIFTY_CE,2026-08-25T04:49:02.366732+00:00,BANKNIFTY,2026-08-25,57400.0,CE,150.625,150.4,150.85,25.0,2.0,51.23382041203516,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 51.23382041203516, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.098042553732667, ""final_confidence_min"": 83.24517619138611, ""iv_crush_max"": 29.5, ""market_hostility_max"": 21.96073660541326, ""min_5depth_lots_each_side"": 29.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.29875518672198415, ""trade_quality_min"": 41.72194777699944}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -5.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -5.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251019_3_BANKNIFTY_CE,2026-08-25T04:49:02.367496+00:00,BANKNIFTY,2026-08-25,57500.0,CE,96.325,96.15,96.5,19.265,2.0,48.43382041203516,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 48.43382041203516, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.098042553732667, ""final_confidence_min"": 83.24517619138611, ""iv_crush_max"": 29.5, ""market_hostility_max"": 21.96073660541326, ""min_5depth_lots_each_side"": 26.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.363353231248372, ""trade_quality_min"": 41.72194777699944}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -5.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 38.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -5.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 38.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251019_4_FINNIFTY_PE,2026-08-25T04:49:02.368181+00:00,FINNIFTY,2026-08-25,26150.0,PE,63.75,63.5,64.0,12.75,2.0,44.799099398946574,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 1.945465686274064, ""excellent_score_min"": 44.799099398946574, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.7594139992417113, ""final_confidence_min"": 76.94918025903205, ""iv_crush_max"": 29.5, ""market_hostility_max"": 21.817755273227473, ""min_5depth_lots_each_side"": 14.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.7843137254901961, ""trade_quality_min"": 17.191201353636504}",FINNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 1.9 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 1.9 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251019_5_FINNIFTY_CE,2026-08-25T04:49:02.368780+00:00,FINNIFTY,2026-08-25,26100.0,CE,70.15,69.9,70.4,14.030000000000001,2.0,44.448915575417246,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 44.448915575417246, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 1.7594139992417113, ""final_confidence_min"": 76.36554055314984, ""iv_crush_max"": 29.5, ""market_hostility_max"": 21.817755273227473, ""min_5depth_lots_each_side"": 12.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.7127583749109051, ""trade_quality_min"": 17.191201353636504}",FINNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -1.9 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -1.9 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251021_1_BANKNIFTY_PE,2026-08-25T04:51:04.499270+00:00,BANKNIFTY,2026-08-25,57500.0,PE,147.64999999999998,147.45,147.85,25.0,2.0,59.13189199534938,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 9.957025103915113, ""excellent_score_min"": 59.13189199534938, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.1374723597203085, ""final_confidence_min"": 89.64482137122029, ""iv_crush_max"": 29.5, ""market_hostility_max"": 21.676350277329618, ""min_5depth_lots_each_side"": 24.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2709109380291268, ""trade_quality_min"": 64.49577464788995}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 10.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 10.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251021_2_BANKNIFTY_CE,2026-08-25T04:51:04.499953+00:00,BANKNIFTY,2026-08-25,57400.0,CE,129.65,129.5,129.8,25.0,2.0,57.33962747664466,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 57.33962747664466, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.1374723597203085, ""final_confidence_min"": 86.65771384004576, ""iv_crush_max"": 29.5, ""market_hostility_max"": 21.676350277329618, ""min_5depth_lots_each_side"": 38.0, ""min_top_book_lots"": 7.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2313922097956123, ""trade_quality_min"": 64.49577464788995}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -10.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -10.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251021_3_BANKNIFTY_CE,2026-08-25T04:51:04.500520+00:00,BANKNIFTY,2026-08-25,57300.0,CE,192.875,192.55,193.2,25.0,2.0,57.33962747664466,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 57.33962747664466, ""execution_quality_min"": 100.0, ""expected_required_ratio_min"": 2.1374723597203085, ""final_confidence_min"": 86.65771384004576, ""iv_crush_max"": 29.5, ""market_hostility_max"": 21.676350277329618, ""min_5depth_lots_each_side"": 18.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.3370058327932481, ""trade_quality_min"": 64.49577464788995}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -10.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -10.0 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 52.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
